Paya,Podocarpus guatemalensis,0.54,
Paya,Podocarpus neriifolia,0.48,
Paypila,Artocarpus hirsuta,0.52,
Pe,Terminalia superba,0.40,
Pecan,Carya aquatica,0.62,
Pecan,Carya cordiformis,0.66,
Pecan,Carya illinoensis,0.66,
Pecan,Carya myristiciformis,0.60,
Pecan Hickory,Carya illinoensis,0.66,1
Pechiche,Minquartia guianensis,0.83,
Pecky Cedar,Libocedrus decurrens,0.37,
Pedada-Paja,Tetramerista glabra,0.73,
Pedu Kalui,Anisoptera costata,0.52,
Pedunculate Oak,Quercus petraea,0.65,
Pegya,Mammea africana,0.69,
Pehuen,Araucaria angustifolia,0.49,
Peindo,Musanga cecropioides,0.23,
Pejri,Melia azedarach,0.51,
Pekia,Caryocar villosum,0.76,
Pelapi,Heritiera javanica,0.65,
Pelmax,Aspidosperma desmanthum,0.65,
Pelo morado,Peltogyne porphyrocardia,0.69,
Pelo morado,Peltogyne venosa,0.69,
Penaga,Calophyllum inophyllum,0.55,
Penaga,Calophyllum tomentosum,0.59,
Penaga,Mesua ferrea,0.92,
Penak,Balanocarpus heimii,0.78,
Penak Bunga,Balanocarpus heimii,0.78,
Penak Lilin,Balanocarpus heimii,0.78,
Penak Sabut,Balanocarpus heimii,0.78,
Penak Tambaga,Balanocarpus heimii,0.78,
Penarahan,Myristica buchneriana,0.41,
Penarahan,Myristica chartacea,0.48,
Penarahan,Myristica hypargyraea,0.44,
Penarahan,Myristica sp.,0.54,
Pencil Cedar,Libocedrus decurrens,0.37,
Penda,Tabebuia serratifolia,0.99,
Penduculate,Quercus robur,0.57,
Pendunculate Oak,Quercus robur,0.57,
Pengiran,Anisoptera cochinchinensis,0.52,
Pengiran,Anisoptera costata,0.52,
Pengirin Kesat,Anisoptera costata,0.52,
Pengtarow,Grewia elastica,0.63,
Penogran,Anisoptera costata,0.52,
Pentamon,Taxodium distichum,0.46,
Pentamu,Taxodium distichum,0.46,
Pepperidge,Nyssa sylvatica,0.50,
Pepperwood,Umbellularia californica,0.55,3
Pequi,Caryocar villosum,0.76,
Pequia,Caryocar villosum,0.76,
Pequi-de-Zoada,Hieronyma alchorneoides,0.58,
Perakaua,Mora excelsa,0.89,
Peralejo,Byrsonima coriacea,0.68,
Peralejo de Pinar,Byrsonima coriacea,0.68,
Perapat Hutan,Anisoptera costata,0.52,
Perawan,Shorea contorta,0.37,4
Perawan,Shorea leprosula,0.50,4
Perawan,Shorea leptoclados,0.38,4
Perawan,Shorea smithiana,0.43,4
Peri,Mesua ferrea,0.92,
Peridjah,Aleurites moluccana,0.14,
Pernetamo,Manilkara zapota,0.71,
Peroba de Campos,Paratecoma peroba,0.66,
Peroba Rosa,Aspidosperma peroba,0.71,
Persian Boxwood,Buxus sempervirens,0.83,
Persian Lilac,Melia azedarach,0.51,
Persimmon,Diospyros virginiana,0.71,
Peruetano,Manilkara zapota,0.71,
Peruvian mahogany,Swietenia macrophylla,0.47,
Pessegueiro Bravo,Byrsonima coriacea,0.68,
Pet du Diable,Hura crepitans,0.40,
Petata,Gonystylus macrophyllum,0.54,
Peterebi,Cordia alliodora,0.51,
Peterebi Pardillo,Cordia alliodora,0.51,
Peto,Mora excelsa,0.89,
Peto Prakowa,Mora excelsa,0.89,
Peulmahonia,Afzelia quanzensis,0.62,
Peuplier Tremble,Populus tremuloides,0.38,
Phalassu,Populus ciliata,0.37,
Phaldu,Mitragyna parvifolia,0.59,
Phalja,Populus ciliata,0.37,
Pharsanyi,Grewia elastica,0.63,
Pharsawon,Grewia elastica,0.63,
Pharsia,Grewia elastica,0.63,
Pharson,Grewia elastica,0.63,
Phay,Duabanga sonneratioides,0.37,
Phdiek,Anisoptera cochinchinensis,0.52,
Phdiek,Anisoptera costata,0.52,
Phdiek,Anisoptera laevis,0.44,
Phdiek,Anisoptera thurifera,0.52,
Phdiek Kraham,Anisoptera costata,0.52,
Philippine Chestnut,Castanopsis acuminatissima,0.56,
Philippine Ebony,Diospyros inclusa,0.70,14
Philippine Ebony,Diospyros mindanaensis,0.78,14
Philippine Gurjun,Dipterocarpus grandiflorus,0.68,
Philippine Mahogany,Shorea negrosensis,0.59,
Philippine Pine,Pinus insularis,0.50,
Philippine Red Mahogany,Shorea negrosensis,0.59,
Phuhura,Grewia elastica,0.63,
Phungali,Excoecaria agallocha,0.42,
Piak,Alnus nepalensis,0.26,
Picaton,Loxopterygium sagotii,0.62,
Pidekan,Aleurites moluccana,0.14,
Pie de Venado,Hymenaea courbaril,0.83,
Piento Bolletrie,Hyeronyma laxiflora,0.58,
Piento-Bolletrie,Hieronyma alchorneoides,0.58,
Piento-Bolletrie,Hyeronyma laxiflora,0.58,
Pig Iron Pine,Pinus resinosa,0.46,
Pignio,Byrsonima coriacea,0.68,
Pignut Hickory,Carya glabra,0.75,
Pik,Anisoptera curtisii,0.52,
Pil,Salix alba,0.38,
Pilon,Araucaria angustifolia,0.49,
Pilon,Hieronyma alchorneoides,0.58,
Pin,Araucaria angustifolia,0.49,
Pin Colonnaire,Araucaria cunninghamii,0.44,3
Pin Oak,Quercus palustris,0.63,1
Pine,Carpinus betulus,0.61,
Pine,Pinus banksiana,0.43,
Pine,Pinus caribaea,0.70,
Pine,Pinus glabra,0.44,
Pine,Pinus insularis,0.50,
Pine,Pinus lambertiana,0.36,
Pine,Pinus merkusii,0.59,
Pine,Pinus monticola,0.35,
Pine,Pinus palustris,0.59,
Pine,Pinus ponderosa,0.40,
Pine,Pinus resinosa,0.46,
Pine,Pinus rigida,0.52,
Pine,Pinus serotina,0.56,
Pine,Pinus sylvestris,0.45,14
Pine,Pinus taeda,0.51,
Pine,Pinus virginiana,0.48,
Pinheiro,Araucaria angustifolia,0.49,
Pinheiro do Brasil,Araucaria angustifolia,0.49,
Pinheiro do Parana,Araucaria angustifolia,0.49,
Pinho,Araucaria angustifolia,0.49,
Pinho Branco,Araucaria angustifolia,0.49,
Pinho Brasileiro,Araucaria angustifolia,0.49,
Pinho Brasilero,Araucaria angustifolia,0.49,
Pinho Bravo,Podocarpus guatemalensis,0.54,
Pinho Bravo,Podocarpus neriifolia,0.48,
Pinho Caribea,Pinus caribaea,0.70,
Pinho do Parana,Araucaria angustifolia,0.49,
Pinho Insularis,Pinus insularis,0.50,
Pinho-Teda,Pinus taeda,0.51,
Pink Boxwood,Planchonia papuana,0.61,
Pink Ivory,Rhamnus zeyheri,0.86,
Pink Planchonia,Planchonia papuana,0.61,
Pinkwood,Dalbergia frutescens,1.02,
Pinle-Kabwe,Casuarina equisetifolia,0.87,
Pinleon,Carapa molluccensis,0.71,
Pino,Araucaria angustifolia,0.49,
Pino,Casuarina equisetifolia,0.87,
Pino,Pinus caribaea,0.70,
Pino,Podocarpus guatemalensis,0.54,
Pino Australiano,Casuarina equisetifolia,0.87,
Pino Blanco,Araucaria angustifolia,0.49,
Pino Castaneto,Podocarpus guatemalensis,0.54,
Pino Castaneto,Podocarpus neriifolia,0.48,
Pino Chaquiro,Podocarpus guatemalensis,0.54,
Pino Chaquiro,Podocarpus neriifolia,0.48,
Pino Costeno,Pinus caribaea,0.70,
Pino Iinsigne,Pinus radiata,0.45,
Pino Ocote,Pinus caribaea,0.70,
Pino Paran‡,Araucaria angustifolia,0.49,
Pino Real Blanco,Abies concolor,0.39,
Pino Real Blanco,Abies lasiocarpa,0.32,
Pino Rojo,Grevillea robusta,0.54,
Pino Tea,Pinus elliottii,0.59,
Pino Veto,Pinus caribaea,0.70,
Pintayo,Grewia elastica,0.63,
Pintri,Virola surinamensis,0.51,
Pinus,Pinus caribaea,0.70,
Pinus,Pinus merkusii,0.59,
Piplas,Populus ciliata,0.37,
Pipli,Bucklandia populnea,0.56,
Piqui‡,Caryocar villosum,0.76,
Piquia,Caryocar villosum,0.76,
Piquia Bravo,Caryocar villosum,0.76,
Piquia Marfim,Aspidosperma desmanthum,0.65,
Piquia-Ete,Caryocar villosum,0.76,
Pitch Pine,Pinus caribaea,0.70,
Pitch Pine,Pinus palustris,0.59,
Pitch Pine,Pinus ponderosa,0.40,
Pitch Pine,Pinus resinosa,0.46,
Pitch Pine,Pinus rigida,0.52,1
Plachh,Populus ciliata,0.37,
Planchonella,Planchonella euphlebia,0.89,
Planchonia,Planchonia papuana,0.61,
Plane,Acer pseudoplatanus,0.57,
Plane (lacewood),Platanus occidentalis,0.49,
Plane Tree,Acer pseudoplatanus,0.57,
Planetree,Acer pseudoplatanus,0.57,13
Planetree,Platanus occidentalis,0.49,
Plantation Hardwood,Hevea brasiliensis,0.51,16
Plataan,Platanus occidentalis,0.49,
Platane,Platanus hybrida,0.59,
Platano,Minquartia guianensis,0.83,
Plu,Lophira alata,0.94,
Plum,Prunus serotina,0.50,
Plum,Pygeum africanum,0.61,
Plumero,Vochysia ferruginea,0.52,
Plumero,Vochysia guianensis,0.52,
Plumero,Vochysia lehmanni,0.52,
Plumero,Vochysia tomentosa,0.52,
Pobo,Poga oleosa,0.39,
Poboi,Mitragyna stipulosa,0.53,
Pocosin pine,Pinus serotina,0.56,
Pod Mahogany,Afzelia quanzensis,0.62,
Podo,Podocarpus neriifolia,0.48,
Podoc,Podocarpus neriifolia,0.48,
Podocarp,Podocarpus guatemalensis,0.54,
Poga,Poga oleosa,0.39,
Poga Enoi,Poga oleosa,0.39,
Pogo,Beilschmiedia mannii,0.62,
Poirier,Terminalia guyanensis,0.60,
Pois Confiture,Hymenaea courbaril,0.83,
Pokka,Bassia latifolia,0.82,
Poko,Eschweilera sagotiana,0.90,
Pole Pine,Pinus ponderosa,0.40,
Polish Ash,Fraxinus excelsior,0.58,14
Polish Oak,Quercus petraea,0.65,
Polish Oak,Quercus robur,0.57,
Polish Redwood,Pinus sylvestris,0.45,
Polvillo,Tabebuia serratifolia,0.99,4
Polyalthia,Polyalthia fragans,0.46,
Poma,Cedrela toona,0.47,
Pometia,Pometia pinnata,0.60,4
Pomme Caju,Anacardium excelsum,0.33,
Pond Cypress,Taxodium distichum,0.46,
Pond Pine,Pinus serotina,0.56,1
Ponderosa Pine,Pinus ponderosa,0.40,1
Pondosa Pine,Pinus ponderosa,0.40,
Pone,Lophira alata,0.94,
Pookadi,Terminalia amazonia,0.76,
Poon,Calophyllum tomentosum,0.59,
Poonam,Bassia latifolia,0.82,
Pope,Mitragyna stipulosa,0.53,
Poplar,Liriodendron tulipifera,0.42,
Poplar,Mitragyna ciliata,0.52,
Poplar,Mitragyna stipulosa,0.53,
Poplar,Populus balsamifera,0.34,
Poplar,Populus ciliata,0.37,
Poplar,Populus deltoides,0.40,
Poplar,Populus trichocarpa,0.35,
Poplar Gum,Eucalyptus alba,0.88,
Popo,Mitragyna ciliata,0.52,
Popo,Mitragyna stipulosa,0.53,
Popoe,Mitragyna stipulosa,0.53,
Popple,Liriodendron tulipifera,0.42,
Porapa,Dysoxylum malabaricum,0.62,
Poroposo,Pterygota bequaertii,0.53,
Poroposo,Pterygota macrocarpa,0.54,
Port Orford Cedar,Chamaecyparis lawsoniana,0.43,1
Port Orford white cedar,Chamaecyparis lawsoniana,0.43,
Posa,Morus alba,0.60,
Poshur,Carapa molluccensis,0.71,
Possentrie,Hura crepitans,0.40,
Possum,Hura crepitans,0.40,
Possum Wood,Diospyros virginiana,0.71,
Possumwood,Hura crepitans,0.40,
Post Cedar,Libocedrus decurrens,0.37,
Post Locust,Robinia pseudoacacia,0.69,
Post Oak,Quercus stellata,0.67,1
Potrico,Astronium graveolens,0.89,
Potrico,Astronium graveolens,0.80,
Poui,Tabebuia serratifolia,0.99,
Powo,Mitragyna stipulosa,0.53,
Pracuuba,Mora excelsa,0.89,
Pracuuba Branca,Mora excelsa,0.89,
Pracuuba Vermelha,Mora excelsa,0.89,
Pradoo,Pterocarpus macrocarpus,0.79,3
Pradu-Thale,Intsia bijuga,0.65,
Prakue,Mora excelsa,0.89,
Prefontain,Vochysia guianensis,0.52,
Prenkebi,Lophira alata,0.94,
Prickly Pine,Pinus ponderosa,0.40,
Prieto,Cordia alliodora,0.51,
Primavera,Tabebuia donnell-smithii
0.42
2
Prince Albert Fir,Tsuga heterophylla,0.45,
Prince Albert Spruce,Tsuga heterophylla,0.45,
Princess Pine,Pinus banksiana,0.43,
Princewood,Cordia alliodora,0.51,
Prono,Mansonia altissima,0.55,
Propro,Mitragyna ciliata,0.52,
Prukoi,Eschweilera sagotiana,0.9,
Pruno,Mansonia altissima,0.55,
Prunus Africanum,Pygeum africanum,0.61,
Pterocarpus,Pterocarpus macrocarpus,0.79,
Pterygota,Pterygota bequaertii,0.53,
Pterygota,Pterygota horsfieldii,0.65,
Pterygota,Pterygota macrocarpa,0.54,
Puget Sound Pine,Pseudotsuga menziesii,0.48,
Pui,Tabebuia serratifolia,0.99,
Pulai,Alstonia actinophylla,0.39,14
Pulai,Alstonia angustifolia,0.39,14
Pulai,Alstonia scholaris,0.37,14
Pulai,Alstonia spatulata,0.39,14
Pumaquiro,Aspidosperma desmanthum,0.65,
Pumpkin Ash,Fraxinus pennsylvanica,0.56,
Pumkin Ash,Fraxinus profunda,0.51,
Pumpkin Pine,Pinus strobus,0.35,
Punab,Swietenia macrophylla,0.47,
Punah,Tetramerista glabra,0.73,
Punak,Tetramerista glabra,0.73,
Punte candado,Minquartia guianensis,0.83,
Punyau,Anisoptera costata,0.52,
Purab,Swietenia macrophylla,0.47,
Purgio,Manilkara bidentata,0.95,
Purgo,Manilkara bidentata,0.95,
Purono,Mansonia altissima,0.55,
Purperhart,Peltogyne porphyrocardia,0.69,
Purperhart,Peltogyne venosa,0.69,
Purpleheart,Peltogyne porphyrocardia,0.69,
Purpleheart,Peltogyne spp.,0.71,
Purpleheart,Peltogyne venosa,0.69,
Purue,Manilkara bidentata,0.95,
Purush,Chloroxylon swietenia,0.88,
Pusala,Alnus nepalensis,0.26,
Puspa,Schima wallichii,0.62,
Pussur,Carapa molluccensis,0.71,
Puta Locus,Marmaroxylon racemosum,1.07,
Putat Paya,Planchonia papuana,0.61,
Puti,Brachystegia spiciformis,0.70,
Putian,Alangium meyeri,0.56,
Puzala,Alnus nepalensis,0.26,
Pypeum,Pygeum africanum,0.61
Quaking Aspen,Populus tremuloides,0.38,1
Quamare,Dipteryx odorata,0.82,
Quapinole,Hymenaea courbaril,0.83,
Quapinole Jutahy,Hymenaea courbaril,0.83,
Quariuba,Erisma uncinatum,0.51,
Quaruba,Qualea albiflora,0.54,
Quaruba,Qualea paraensis,0.58,
Quaruba,Vochysia ferruginea,0.52,
Quaruba,Vochysia guianensis,0.52,
Quaruba,Vochysia hondurensis,0.52,
Quaruba,Vochysia lehmanni,0.52,
Quaruba,Vochysia tomentosa,0.52,
Quaruba Vermelha,Erisma uncinatum,0.51,
Quarubarana,Erisma uncinatum,0.51,
Quarubatinga,Erisma uncinatum,0.51,
Quarubatinga,Vochysia lehmanni,0.52,
Quarubatinga,Vochysia tomentosa,0.52,
Quauhayohuatli,Hura crepitans,0.40,
Quauhpinolli,Hymenaea courbaril,0.83,
Quauhtlat-Latzin,Hura crepitans,0.40,
Quebec Ash,Fraxinus americana,0.60,
Quebec Birch,Betula alleghaniensis,0.62,
Quebec Pine,Pinus strobus,0.35,
Quebec Red Pine,Pinus resinosa,0.46,
Quebec spruce,Picea glauca,0.36,3
Quebec Yellow Pine,Pinus strobus,0.35,
Quebra Machado,Hymenaea courbaril,0.83,
Quebracha,Astronium graveolens,0.89,
Quebracha,Astronium graveolens,0.80,
Quebracho,Astronium graveolens,0.89,
Quebracho,Astronium graveolens,0.80,
Quebracho,Schinopsis spp.,1.21,
Quebracho,Tabebuia serratifolia,0.99,
Quebracho Chaqueno,Schinopsis spp.,1.21,
Quebracho Colorado,Schinopsis spp.,1.21,
Quebracho Hembra,Schinopsis spp.,1.21,
Quebracho Macho,Schinopsis spp.,1.21,
Quebracho Moro,Schinopsis spp.,1.21,
Quebracho Santiagueno,Schinopsis spp.,1.21,
Queensland Blue Gum,Eucalyptus rostrata,0.74,
Queensland Maple,Flindersia pimenteliana,0.51,
Queensland Maple,Flindersia pubescens,0.60,
Queensland Red Cedar,Cedrela toona,0.47,
Quercia,Quercus robur,0.57,
Quercitron,Quercus velutina,0.61,
Quercitron oak,Quercus velutina,0.61,
Quiarapaiba,Tabebuia serratifolia,0.99,
Quickbeam,Carpinus betulus,0.61,
Quickenbeam,Carpinus betulus,0.61,
Quicktree,Carpinus betulus,0.61,
Quillo,Vochysia lehmanni,0.52,
Quillo,Vochysia tomentosa,0.52,
Quillo Caspi,Aspidosperma desmanthum,0.65,
Quillosisa,Vochysia lehmanni,0.52,
Quillosisa,Vochysia tomentosa,0.52,
Quina,Anacardium excelsum,0.33,
Quina Vermelha,Hieronyma alchorneoides,0.58,
Quinilla,Manilkara bidentata,0.95,
Quinilla Colorada,Manilkara bidentata,0.95,
Quinquamadou,Virola surinamensis,0.51,
Quira,Platymiscium pinnatum,0.87,
Quivambaro,Liquidambar styraciflua,0.52
Racuada,Hura crepitans,0.40,
Radiata Pine,Pinus radiata,0.45,2
Ragua,Aleurites moluccana,0.14,
Rain Tree,Tetramerista glabra,0.73,
Raisal,Cupressus torulosa,0.47,
Raisalla,Cupressus torulosa,0.47,
Raisinier Montagne,Podocarpus guatemalensis,0.54,
Raja Kayu,Koompassia excelsa,0.75,
Rajado,Peltogyne porphyrocardia,0.69,
Rak,Melanorrhoea spp.,0.75,
Rakich,Calophyllum inophyllum,0.55,
Rakich,Calophyllum tomentosum,0.59,
Rakuda,Hura crepitans,0.40,
Rakudar,Hura crepitans,0.40,
Ramala,Campnosperma brevipetiolata,0.33,
Ramin,Gonystylus bancanus,0.56,
Ramin,Gonystylus forbesii,0.61,
Ramin,Gonystylus macrophyllum,0.54,
Ramin Telur,Gonystylus macrophyllum,0.54,
Ramlluw,Campnosperma brevipetiolata,0.33,
Ramluw,Campnosperma brevipetiolata,0.33,
Ramulo,Campnosperma brevipetiolata,0.33,
Ranggu,Koordersiodendron pinnatum,0.71,
Ranoi,Tabebuia serratifolia,0.99,
Rapanea,Rapanea melanophleos,0.74,
Rarningobchey,Spathodea campanulata,0.25,
Rasula,Cupressus torulosa,0.47,
Rata-Kekuna,Aleurites moluccana,0.14,
Re Vang,Machilus odoratissima,0.59,
Red Alder,Alnus rubra,0.41,1
Red Ash,,0.55,
Red Ash,Fraxinus americana,0.60,
Red Ash,Fraxinus pennsylvanica,0.56,
Red Ash,Fraxinus profunda,0.51,2
Red Balata,Manilkara bidentata,0.95,
Red Balau,Shorea guiso,0.75,
Red Balau,Shorea plagata,0.75,
Red Beech,Fagus grandifolia,0.64,
Red Birch,Betula papyrifera,0.55,
Red Cativo,Prioria copaifera,0.42,
Red Cedar,Cedrela huberi,0.40,4
Red Cedar,Cedrela odorata,0.39,
Red Cedar,Cedrela toona,0.47,
Red Cedar,Libocedrus decurrens,0.37,
Red Cedar,Swietenia macrophylla,0.47,
Red Cedar,Thuja plicata,0.32,
Red Cypress,Taxodium distichum,0.46,
Red Deal,Pinus sylvestris,0.45,14
Red Elm,Ulmus campestris,0.52,13
Red Elm,Ulmus crassifolia,0.62,
Red Elm,Ulmus procera,0.53,13
Red Elm,Ulmus rubra,0.53,
Red Fir,Abies amabilis,0.43,
Red Fir,Abies magnifica,0.38,
Red Fir,Abies procera,0.39,
Red Fir,Pseudotsuga menziesii,0.48,
Red Forest Gum,Eucalyptus tereticornis,0.82,
Red Gum,Eucalyptus rostrata,0.74,
Red Gum,Eucalyptus tereticornis,0.82,
Red Gum,Liquidambar styraciflua,0.52,
Red Haiawaballi,Tetragastris altissima,0.74,
Red Ironwood,Lophira alata,0.94,
Red Ivory,Pygeum africanum,0.61,
Red Ivorywood,Rhamnus zeyheri,0.86,
Red Juniper,Juniperus virginiana,0.47,
Red Kwarie,Vochysia ferruginea,0.52,
Red Kwarie,Vochysia guianensis,0.52,
Red Lancewood,Manilkara bidentata,0.95,
Red Larch,Larix leptolepis,0.49,
Red Lauan,Shorea negrosensis,0.59,4
Red Locust,Robinia pseudoacacia,0.69,
Red Mahogany,Khaya nyassica,0.44,
Red Maple,Acer rubrum,0.54,1
Red Mora,Mora excelsa,0.89,
Red Narra,Pterocarpus indicus,0.57,
Red Oak,Lophira alata,0.94,
Red Oak,Quercus coccinea,0.67,
Red Oak,Quercus palustris,0.63,
Red Oak,Quercus rubra,0.63,
Red Oak,Quercus velutina,0.61,
Red Pine,Pinus radiata,0.45,
Red Pine,Pinus resinosa,0.46,1
Red Pine,Pinus sylvestris,0.45,14
Red Planchonella,Planchonella euphlebia,0.89,
Red River Gum,Eucalyptus rostrata,0.74,
Red Santal,Pterocarpus soyauxii,0.64,
Red Selangan,Shorea guiso,0.75,
Red Selangan Batu,Shorea guiso,0.75,
Red Selangan Batu,Shorea plagata,0.75,
Red Silion,Manilkara zapota,0.71,
Red Spruce,Picea rubens,0.40,1
Red stinkwood,Pygeum africanum,0.61,
Red tola,Oxystigma oxyphyllum,0.53,
Red wattle,Acacia crassicarpa,0.50,
Red Wood,Swietenia macrophylla,0.47,
Redani,Cedrela toona,0.47,
Red-Arilled Afzelia,Afzelia quanzensis,0.62,
Redcedar,Juniperus virginiana,0.47,
Redwood,Pinus sylvestris,0.45,
Redwood,Piptadeniastrum africanum,0.63,
Redwood,Pterocarpus soyauxii,0.64,
Redwood Old-Growth,Sequoia sempervirens,0.40,1
Redwood Young-Growth,Sequoia sempervirens,0.35,1
Remarkable Pine,Pinus radiata,0.45,
Rengas,Melanorrhoea spp.,0.75,
Rengkong,Anisoptera curtisii,0.52,
Resadillo,Swietenia macrophylla,0.47,
Resak,Nyssa sylvatica,0.50,
Resak,Tarrietia sylvatica,0.82,
Rhode Kwari,Vochysia guianensis,0.52,
Rhodesian Copalwood,Guibourtia coleosperma,0.66,
Rhodesian Mahogany,Afzelia quanzensis,0.62,
Rhodesian Mahogany,Guibourtia coleosperma,0.66,
Rhodesian Teak,Guibourtia coleosperma,0.66,
Rhodesian Walnut,Pterocarpus angolensis,0.59,
Rhu,Casuarina equisetifolia,0.87,
Riemhout,Micropholis guianensis,0.67,
Rikhan,Populus ciliata,0.37,
Rimda,Hopea odorata,0.63,
Rimpumara,Mesua ferrea,0.92,
Rinda,Hopea odorata,0.63,
Ringii,Pterocarpus indicus,0.57,
River Gum,Eucalyptus rostrata,0.74,
River Red Gum,Eucalyptus rostrata,0.74,
Ro,Musanga cecropioides,0.23,
Robinia,Robinia pseudoacacia,0.69,
Roble,Amburana cearensis,0.58,4
Roble,Platymiscium pinnatum,0.87,
Roble,Quercus alba,0.68,
Roble,Quercus bicolor,0.72,
Roble,Quercus coccinea,0.67,
Roble,Quercus macrocarpa,0.64,
Roble,Quercus michauxii,0.67,
Roble,Quercus palustris,0.63,
Roble,Quercus stellata,0.67,
Roble,Quercus velutina,0.61,
Roble,Quercus virginiana,0.84,
Roble,Tabebuia serratifolia,0.99,
Roble,Tabebuia spp.,0.55,2
Roble,Terminalia amazonia,0.76,
Roble Amarillo,Quercus alba,0.68,
Roble Amarillo,Quercus bicolor,0.72,
Roble Amarillo,Quercus coccinea,0.67,
Roble Amarillo,Quercus macrocarpa,0.64,
Roble Amarillo,Quercus michauxii,0.67,
Roble Amarillo,Quercus palustris,0.63,
Roble Amarillo,Quercus stellata,0.67,
Roble Amarillo,Quercus velutina,0.61,
Roble Amarillo,Quercus virginiana,0.84,
Roble Amarillo,Terminalia amazonia,0.76,
Roble Blanco,Platymiscium pinnatum,0.87,
Roble Cinero,Tabebuia serratifolia,0.99,
Roble Colorado,Platymiscium pinnatum,0.87,4
Roble Colorado,Quercus alba,0.68,
Roble Colorado,Quercus bicolor,0.72,
Roble Colorado,Quercus coccinea,0.67,
Roble Colorado,Quercus macrocarpa,0.64,
Roble Colorado,Quercus michauxii,0.67,
Roble Colorado,Quercus palustris,0.63,
Roble Colorado,Quercus stellata,0.67,
Roble Colorado,Quercus velutina,0.61,
Roble Colorado,Quercus virginiana,0.84,
Roble Criollo,Amburana cearensis,0.58,
Roble de Esmeraldas,Terminalia amazonia,0.76,
Roble de Pelota,Grevillea robusta,0.54,
Roble de Seda,Grevillea robusta,0.54,
Roble del Norte,Amburana cearensis,0.58,
Roble del Pais,Amburana cearensis,0.58,4
Roble Encino,Quercus alba,0.68,
Roble Encino,Quercus bicolor,0.72,
Roble Encino,Quercus coccinea,0.67,
Roble Encino,Quercus macrocarpa,0.64,
Roble #ncino,Quercus michauxii,0.67,
Roble Encino,Quercus palustris,0.63,
Roble Encino,Quercus stellata,0.67,
Roble Encino,Quercus velutina,0.61,
Roble Encino,Quercus virginiana,0.84,
Roble Macuelizo,Terminalia amazonia,0.76,
Roble Montanero,Platymiscium pinnatum,0.87,
Roble Negro,Platymiscium pinnatum,0.87,
Roble Redoso,Grevillea robusta,0.54,
Roblecito,Quercus alba,0.68,
Roblecito,Quercus bicolor,0.72,
Roblecito,Quercus coccinea,0.67,
Roblecito,Quercus macrocarpa,0.64,
Roblecito,Quercus michauxii,0.67,
Roblecito,Quercus palustris,0.63,
Roblecito,Quercus petraea,0.65,
Roblecito,Quercus stellata,0.67,
Roblecito,Quercus velutina,0.61,
Roblecito,Quercus virginiana,0.84,
Rock Elm,Chlorophora excelsa,0.70,
Rock Elm,Ulmus alata,0.65,
Rock Elm,Ulmus crassifolia,0.62,
Rock Elm,Ulmus thomasii,0.63,1
Rock Maple,Acer nigrum,0.57,
Rock Maple,Acer saccharum,0.63,
Rocky Mountain Douglas-Fir,Pseudotsuga menziesii,0.48,
Rocky Mountain Fir,Abies lasiocarpa,0.32,
Rocky Mountain Spruce,Picea engelmannii,0.35,
Rocky Mountain White Fir,Abies concolor,0.39,
Roco,Chlorophora excelsa,0.70,
Rod Bok,Fagus sylvatica,0.67,
Rode Locus,Hymenaea courbaril,0.83,
Rode Rode Locus,Hymenaea courbaril,0.83,
Rode Salie,Tetragastris altissima,0.74,
Rode Stinkhout,Pygeum africanum,0.61,
Rojas Cedar,Cedrela odorata,0.39,
Rokko,Chlorophora excelsa,0.70,
Rokko,Chlorophora regia,0.59,
Romanian Beech,Fagus sylvatica,0.67,13
Ron Ron,Astronium graveolens,0.89,
Ron Ron,Astronium graveolens,0.80,
Rone,Testulea gabonensis,0.76,
Ronko,Terminalia ivorensis,0.54,
Ronron,Astronium graveolens,0.89,
Ronron,Astronium graveolens,0.80,
Roode,Mora excelsa,0.89,
Roode More,Mora excelsa,0.89,
Roron,Astronium graveolens,0.89,
Roron,Astronium graveolens,0.80,
Rorum,Heritiera javanica,0.65,
Rosarosa,Heritiera ornithocephala,0.70,
Rosas Cedar,Cedrela odorata,0.39,
Rose Kadambu,Mitragyna parvifolia,0.59,
Rosenhout,Aniba duckei,0.56,
Rosewood,Byrsonima coriacea,0.68,
Rosewood,Dalbergia stevensonii,0.88,
Rosewood,Pterocarpus indicus,0.57,
Rosita,Hieronyma alchorneoides,0.58,
Rostamarinde,Marmaroxylon racemosum,1.07,
Rostrata Gom,Eucalyptus rostrata,0.74,
Rostrata Gum,Eucalyptus rostrata,0.74,
Rostrata-Gom,Eucalyptus rostrata,0.74,
Rotes Tola,Oxystigma oxyphyllum,0.53,
Rovere,Quercus robur,0.57,
Ru,Casuarina equisetifolia,0.87,
Ru Lait,Casuarina equisetifolia,0.87,
Rubber Tree,Tieghemella heckelii,0.60,
Rubberwood,Hevea brasiliensis,0.51,16
Rufa,Syzygium buettnerianum,0.73,
Rum Cherry,Prunus serotina,0.50,
Rumanian Beech,Fagus sylvatica,0.67,
Rumu,Heritiera javanica,0.65,
Rungun,Heritiera javanica,0.65,
Russian Whitewood,Picea abies,0.43
Sa,Mitragyna parvifolia,0.59,
Sabanting,Koompassia malaccensis,0.76,
Sabino,Taxodium distichum,0.46,
Sablier,Hura crepitans,0.40,
Sabol,Intsia bijuga,0.65,
